Time_1 F_1:5 D_1:5 F_1:7 D_1:7 F_1:9 D_1:9
2.08616256713867E-7 0.0289901276074485 -0.0293172839868043 -0.0658135012410117 0.00575249529728136 0.0248264100550344 0.00406262824076853
5.3688053265214 -0.00741689829592396 0.0186767631109411 0.0290291285321995 0.0108706449469708 -0.0188023992973783 0.00172543488779686
10.9991402821615 -0.0249583805956721 0.0019722467947168 0.027309083238249 0.00544139816465769 -0.0296150030626947 -0.00791607173382269
16.3689612867311 -0.0262851360297649 0.00594685002603007 0.021958895817404 -0.0226060051974229 0.00852199988907643 0.00268021351653536
21.7246164558455 -0.00729275672201801 0.00799110249418283 0.0734069110470568 -0.0248117111740725 0.00642373095610793 -0.00571516071197786
27.0854246094823 0.0165403631468504 -0.0211682817003031 -0.0617436503281557 0.0278716517227424 0.0114710622100986 -0.000189148146097384
32.4545333618298 0.0204226796468898 0.0158986032613007 -0.0241468700534302 -0.0025184737601818 -0.00282579977652375 0.00535210394682784
37.8343321839347 -0.0476093168416813 0.0209931302122278 0.0365129621344362 -0.00296597436497439 -0.0204047236443827 -0.0111124577793249
43.1933455625549 -0.0264487574853778 0.00949178688362401 0.0196585290581037 -0.0195194626445299 0.00656710827338003 -0.00155742279664262
48.5430921185762 -0.000622038827168936 -0.017756090348447 -0.01262013960981 0.00876354119113795 -0.0069041283859903 -0.00011711184853036
54.1812304165214 -0.0236354227221458 -0.0275822091935446 0.0189782537967016 0.007513237549128 -0.0357124216289364 0.0124421210163574
59.5496281739324 0.0281033960123747 0.00479795426000812 0.014603951937131 -0.0015276436084746 0.00603729914286788 0.00733326358516129
64.8851472875103 -0.0695910374678537 0.0438666506000892 0.0342628793435846 -0.00058026558766347 0.0370379397999798 0.00772227683675331
70.2796607501805 -0.0187648589766471 -0.0115681183598803 -0.03585134580557 0.00273267237226957 -0.0265865316260303 0.00332928132980603
75.6365512022749 0.0110786114774779 0.00949545272943403 0.0337946454772986 0.0146057878180217 -0.00998011300276147 0.0114148864019312
80.9981501884758 0.0756453794379919 0.0440341622276413 0.0153210490324067 0.0213531354590601 0.0144981867474101 0.00187117179847851
86.3457159828395 -0.0408777344086051 0.00687102056225292 -0.00541742918552934 0.005982973250761 0.0306944186222111 0.0143512969647985
91.7097880495712 -0.0105008314407318 -0.00150312131179015 0.074145764902239 -0.00327810238851203 0.025787880162575 0.0121260020719176
97.074958355166 -0.0795347909487649 0.00534533882072658 0.0169718145706224 0.0198386634575287 0.0202658542065777 0.0154820057726908
102.437392178923 0.00720132188425815 0.0188867610491264 0.00217070509493844 0.00678870133874351 0.00118810945736669 0.0202618674233235
107.799334404059 0.044211965515478 0.0347372574773409 -0.0295079300000385 0.00758386998537627 0.0307591890031702 0.00993914503045223
113.160760513507 -0.00624804152621472 0.0251192792938276 0.0813584058858918 0.00672772296499044 0.0231222553119963 0.0183842031406214
118.522576381452 0.00495338858590877 0.0599251643620938 0.0234659705223361 0.0116483172546624 0.0177159410117795 0.0223395620592099
123.883145022206 0.029521988048236 -0.0374635381568759 0.0515880858705327 -0.0126799957570738 0.0252516751224405 0.012876141777562
129.258070605807 -0.0153092916169957 0.0251428958172631 0.117033953902917 0.00931270236466172 0.00975799491693152 0.0161229821097861
134.619345840998 0.0701203604181497 -0.00093821650923126 -0.00678108766500607 0.037870161974334 0.0137729166016882 0.0107258514562942
139.972694519907 0.0889183794102788 0.0176059988570592 0.0798698224574377 0.00215117068729295 0.0323864479596025 0.0323918656928668
145.307380053215 0.0365982931994946 0.0443972005067031 0.0403484646143237 0.0267697468151284 0.0354490654071427 0.0326352280487554
150.602200835943 -0.033961576507318 0.0218468298340134 -0.00971171606683363 0.0259844755708742 0.044568620761261 0.0224783340801422
155.906370164827 0.0107953187963172 0.0196891041401933 0.0484135733562265 0.00671713306824426 0.020149578790047 0.0215259158697392
161.206990805455 0.0503042099022419 -0.00847969628914819 0.0111331159958876 0.0278796175758431 0.0159163517818754 0.0098790928556638
166.514131099917 0.0132891883095905 0.0408420933572223 -0.0507765361859516 0.0205727550125318 0.0240693921577488 0.034902896832699
171.80431249924 0.0993809257589415 0.00477546943572299 0.0860987526410621 0.0477889375270821 0.0555395576424829 0.0298046984565814
177.093377429061 0.0431210366033152 0.0356266228791163 -0.0160608209222506 0.0430703209213818 0.04706549492807 0.0350652066452652
182.393691920675 0.0351637159429625 -0.00777370521483584 0.0119886491359988 0.0311577748383003 0.0651865462195431 0.0148390032482211
187.695627681911 0.0510454182468489 0.00741918153577564 0.0170922010519075 0.0533808414960164 0.063029570851036 0.0395258900582234
192.991194034927 0.045899617388022 0.0566169686136198 0.0359868936687757 0.000748922959482562 0.0263740810818902 0.0390956291540703
198.293501952663 0.0166506041729004 0.0730439239897385 0.0998989202529241 0.00851895506688446 0.0149702232478788 0.0354969669518481
203.588058076799 -0.0473057414450526 0.0566447637956265 0.0255971771710914 0.0552987600819194 0.0911841733322447 0.0366948025000453
208.885871827602 0.0658267137547224 0.00861642070058571 0.0876201292679593 0.0676724473596921 0.0401176124546012 0.01965035344204
214.180558709428 0.0941503141963036 0.0312109284810823 0.054913828140668 0.0393590593737458 0.0292247336505582 0.0291065344431813
219.478125403635 -0.0332076664130003 0.0372262076462938 0.0484595168294231 0.0532807748807415 0.0756176231370276 0.0376122071626468
